user_id,communityId,community_size
349004622,1263,6843
2873939644,1263,6843
288545796,1263,6843
2434872061,1263,6843
63376185,1263,6843
504472821,1263,6843
87629490,1263,6843
41651551,1263,6843
23137205,1263,6843
62491620,1263,6843
1567394432,1263,6843
203785729,1263,6843
381399271,1263,6843
109959507,1263,6843
51032100,1263,6843
40191477,1263,6843
18803690,1263,6843
262443528,1263,6843
1108533062,1263,6843
484389864,1263,6843
176416189,1263,6843
306596988,1263,6843
255258790,1263,6843
2897391594,1263,6843
329580332,1263,6843
2304468334,1263,6843
32717013,1263,6843
2921470386,1263,6843
1567206462,1263,6843
177134723,1263,6843
2655064171,1263,6843
2407513760,1263,6843
2353857442,1263,6843
35918100,1263,6843
561037925,1263,6843
485193464,1263,6843
1094575092,1263,6843
29719640,1263,6843
408241447,1263,6843
2838732678,1263,6843
48311773,1263,6843
250365695,1263,6843
1868547210,1263,6843
1873937982,1263,6843
82814961,1263,6843
450466559,1263,6843
552450363,1263,6843
599113801,1263,6843
2867664005,1263,6843
235081257,1263,6843
403519456,1263,6843
1187276882,1263,6843
520820898,1263,6843
390900077,1263,6843
22192440,1263,6843
314838151,1263,6843
252265794,1263,6843
46180524,1263,6843
5566692,1263,6843
611062921,1263,6843
177030230,1263,6843
865113128,1263,6843
2312152717,1263,6843
2591260712,1263,6843
2864463429,1263,6843
48733506,1263,6843
403436252,1263,6843
2370661802,1263,6843
364236845,1263,6843
54336446,1263,6843
376695755,1263,6843
66271976,1263,6843
1263443612,1263,6843
2669709960,1263,6843
819764148,1263,6843
47593615,1263,6843
425418920,1263,6843
2459596554,1263,6843
1106938471,1263,6843
1445912984,1263,6843
40041523,1263,6843
1267085329,1263,6843
25168306,1263,6843
15249113,1263,6843
25809254,1263,6843
2511641,1263,6843
2734913390,1263,6843
16995728,1263,6843
296526981,1263,6843
2272146924,1263,6843
29691747,1263,6843
495287492,1263,6843
18995594,1263,6843
43844930,1263,6843
2888934010,1263,6843
750984168,1263,6843
2786512625,1263,6843
261558942,1263,6843
458400863,1263,6843
914312125,1263,6843
547919714,1263,6843
1907000203,1263,6843
619548877,1263,6843
2249186018,1263,6843
53971588,1263,6843
470159676,1263,6843
15896379,1263,6843
192880747,1263,6843
57037786,1263,6843
224314313,1263,6843
14517394,1263,6843
272323854,1263,6843
28470682,1263,6843
279164084,1263,6843
209077595,1263,6843
80406941,1263,6843
336447819,1263,6843
167535120,1263,6843
256508339,1263,6843
268517422,1263,6843
268809577,1263,6843
197176188,1263,6843
1421142294,1263,6843
16681276,1263,6843
17999859,1263,6843
258374854,1263,6843
106272927,1263,6843
352955191,1263,6843
313013490,1263,6843
31014773,1263,6843
18573284,1263,6843
17370412,1263,6843
192248791,1263,6843
459218629,1263,6843
17046063,1263,6843
53698190,1263,6843
205410500,1263,6843
2364600889,1263,6843
2561915562,1263,6843
76329889,1263,6843
1087726700,1263,6843
5714432,1263,6843
331872736,1263,6843
228529107,1263,6843
605283640,1263,6843
1197727591,1263,6843
454858547,1263,6843
16195103,1263,6843
708094536,1263,6843
1572459259,1263,6843
114599599,1263,6843
107805423,1263,6843
40293326,1263,6843
446924468,1263,6843
273538524,1263,6843
1168578139,1263,6843
211963156,1263,6843
126578898,1263,6843
239057534,1263,6843
29269332,1263,6843
387449889,1263,6843
283167853,1263,6843
39680121,1263,6843
3106342507,1263,6843
14967685,1263,6843
52490902,1263,6843
827354772,1263,6843
476610000,1263,6843
506891985,1263,6843
1036193210,1263,6843
48024414,1263,6843
310530476,1263,6843
762932918,1263,6843
35489596,1263,6843
2980103661,1263,6843
17645067,1263,6843
301424161,1263,6843
1197929888,1263,6843
925225818,1263,6843
183114838,1263,6843
25728193,1263,6843
34467489,1263,6843
1205780323,1263,6843
22053365,1263,6843
244682658,1263,6843
121588342,1263,6843
927818520,1263,6843
427436280,1263,6843
4324269013,1263,6843
4071390977,1263,6843
1603679790,1263,6843
32363996,1263,6843
86384980,1263,6843
21940443,1263,6843
19253829,1263,6843
407112467,1263,6843
29127225,1263,6843
267301617,1263,6843
2592216865,1263,6843
89561713,1263,6843
3036365594,1263,6843
15110384,1263,6843
586624738,1263,6843
18859612,1263,6843
967383266,1263,6843
2476169700,1263,6843
2558166399,1263,6843
165067277,1263,6843
624194212,1263,6843
4151398163,1263,6843
558277756,1263,6843
1040069642,1263,6843
16877374,1263,6843
470828443,1263,6843
181036397,1263,6843
2198261774,1263,6843
376442012,1263,6843
2373123864,1263,6843
282282958,1263,6843
284761934,1263,6843
2312683302,1263,6843
16954363,1263,6843
577670568,1263,6843
3190902729,1263,6843
213926578,1263,6843
62894963,1263,6843
433136064,1263,6843
2369668132,1263,6843
39776689,1263,6843
628934838,1263,6843
31362717,1263,6843
1181163938,1263,6843
164562020,1263,6843
618715712,1263,6843
37838611,1263,6843
169722509,1263,6843
179326232,1263,6843
148148195,1263,6843
291890735,1263,6843
3007355346,1263,6843
624149721,1263,6843
1300563258,1263,6843
516598310,1263,6843
37834958,1263,6843
1087576939,1263,6843
240869467,1263,6843
212004524,1263,6843
250344085,1263,6843
128317302,1263,6843
100177935,1263,6843
1002679008,1263,6843
153907608,1263,6843
2158874976,1263,6843
1548885522,1263,6843
4540384242,1263,6843
544734131,1263,6843
53864882,1263,6843
1715470742,1263,6843
33786168,1263,6843
373413749,1263,6843
207257234,1263,6843
15150453,1263,6843
149139906,1263,6843
1197292506,1263,6843
262522708,1263,6843
336246602,1263,6843
80474440,1263,6843
55901777,13528,5927
66483011,13528,5927
247197922,13528,5927
2282677026,13528,5927
545316920,13528,5927
504836647,13528,5927
456807926,13528,5927
131924730,13528,5927
2653248784,13528,5927
476355244,13528,5927
566793242,13528,5927
261570197,13528,5927
1345694960,13528,5927
711993004,13528,5927
11763132,13528,5927
704100268,13528,5927
546400633,13528,5927
3207540046,13528,5927
2661129623,13528,5927
277139188,13528,5927
18305931,13528,5927
1210501256,13528,5927
15145034,13528,5927
1188006732,13528,5927
477842745,13528,5927
21406478,13528,5927
310390830,13528,5927
220749974,13528,5927
3220495447,13528,5927
499331778,13528,5927
1278503545,13528,5927
865569865,13528,5927
29645292,13528,5927
332585058,13528,5927
2903158790,13528,5927
544752916,13528,5927
2955546824,13528,5927
45747823,13528,5927
523329277,13528,5927
191465652,13528,5927
3307468229,13528,5927
32859450,13528,5927
213797877,13528,5927
597301533,13528,5927
24396655,13528,5927
190077633,13528,5927
203121522,13528,5927
29370892,13528,5927
838947432,13528,5927
14439427,13528,5927
290397049,13528,5927
170925196,13528,5927
860672599,13528,5927
1414130510,13528,5927
26753915,13528,5927
2171483535,13528,5927
23233999,13528,5927
252736653,13528,5927
62021583,13528,5927
382128576,13528,5927
3047708252,13528,5927
324034447,13528,5927
2451417100,13528,5927
336049475,13528,5927
103991513,13528,5927
16089510,13528,5927
1643485309,13528,5927
479122755,13528,5927
2335977463,13528,5927
829958334,13528,5927
3201721269,13528,5927
192383663,13528,5927
352609069,13528,5927
37777322,13528,5927
535973085,13528,5927
24386371,13528,5927
310596100,13528,5927
351992409,13528,5927
3094494187,13528,5927
3300992709,13528,5927
2846121094,13528,5927
1408148054,13528,5927
3091767652,13528,5927
130915002,13528,5927
270989294,13528,5927
58233858,13528,5927
22276930,13528,5927
2748518169,13528,5927
326346797,13528,5927
1413815600,13528,5927
477360639,13528,5927
2430465932,13528,5927
178052289,13528,5927
2361212113,13528,5927
1065126811,13528,5927
266251223,13528,5927
387367240,13528,5927
154802283,13528,5927
498576167,13528,5927
2417738461,13528,5927
2164254937,13528,5927
369427586,13528,5927
2316118927,13528,5927
527028154,13528,5927
31509430,13528,5927
224498628,13528,5927
113824400,13528,5927
1433766613,13528,5927
375348416,13528,5927
486999943,13528,5927
47244803,13528,5927
2611852566,13528,5927
3302268963,13528,5927
160153557,13528,5927
1189818919,13528,5927
3940871,13528,5927
1861594566,13528,5927
20433598,13528,5927
100448935,13528,5927
27113207,13528,5927
1147120375,13528,5927
283820855,13528,5927
20414055,13528,5927
25132926,13528,5927
24286323,13528,5927
171526722,13528,5927
12268532,13528,5927
60814311,13528,5927
81999814,13528,5927
188256714,13528,5927
2149850844,13528,5927
17888787,13528,5927
60457670,13528,5927
69206805,13528,5927
2770859725,13528,5927
22606884,13528,5927
16529856,13528,5927
64902349,13528,5927
25760782,13528,5927
232087043,13528,5927
437068479,13528,5927
154767507,13528,5927
295454174,13528,5927
32637816,13528,5927
23624206,13528,5927
8665662,13528,5927
2952448409,13528,5927
16564793,13528,5927
2332600880,13528,5927
757131288,13528,5927
1325629068,13528,5927
19772974,13528,5927
17817419,13528,5927
24040574,13528,5927
81904377,13528,5927
169312192,13528,5927
518399560,13528,5927
89416287,13528,5927
772615382,13528,5927
138277318,13528,5927
352335525,13528,5927
2263370731,13528,5927
3051928372,13528,5927
153601740,13528,5927
431959890,13528,5927
532667865,13528,5927
607745233,13528,5927
32519432,13528,5927
1694735389,13528,5927
264652917,13528,5927
85777342,13528,5927
48549460,13528,5927
999850022,13528,5927
1959475206,13528,5927
101080885,13528,5927
326592391,13528,5927
322151784,13528,5927
2873652877,13528,5927
31607289,13528,5927
405197300,13528,5927
17941358,13528,5927
2400777775,13528,5927
483466462,13528,5927
387692256,13528,5927
31467235,13528,5927
13542522,13528,5927
16801037,13528,5927
1366425828,13528,5927
239559626,13528,5927
473488796,13528,5927
24620804,13528,5927
14149400,13528,5927
356992932,13528,5927
128324004,13528,5927
21880646,13528,5927
32199654,13528,5927
37119951,13528,5927
153553950,13528,5927
551427404,13528,5927
120924958,13528,5927
550602845,13528,5927
1121878304,13528,5927
52263991,13528,5927
26419071,13528,5927
2810131254,13528,5927
169326225,13528,5927
26449861,13528,5927
172228104,13528,5927
64458745,13528,5927
414377886,13528,5927
101568369,13528,5927
711649596,13528,5927
27595747,13528,5927
558063782,13528,5927
173595916,13528,5927
168316093,13528,5927
904927106,13528,5927
96118243,13528,5927
283256892,13528,5927
357532376,13528,5927
42516965,13528,5927
180245077,13528,5927
959120311,13528,5927
3103590978,13528,5927
579437059,13528,5927
493654468,13528,5927
187099439,13528,5927
164504988,13528,5927
220344216,13528,5927
107341015,13528,5927
344829139,13528,5927
247254789,13528,5927
26792489,13528,5927
1245077012,13528,5927
119521469,13528,5927
263920116,13528,5927
841812907,13528,5927
44238653,13528,5927
853346497,13528,5927
1452554082,13528,5927
487110228,13528,5927
230792569,13528,5927
2305534800,13528,5927
71024837,13528,5927
1703641388,13528,5927
3108350721,13528,5927
63518708,13528,5927
350702558,13528,5927
834683984,13528,5927
188354073,13528,5927
2649093566,13528,5927
253287660,13528,5927
322895640,13528,5927
977391614,13528,5927
27390211,13528,5927
1300181155,13528,5927
3041775900,13528,5927
16730515,13528,5927
1945711896,13528,5927
808225507,13528,5927
823331576,13528,5927
2173057902,13528,5927
113087615,13528,5927
26701312,13528,5927
115598354,13528,5927
2704854560,13528,5927
456750858,13528,5927
157710519,13528,5927
3145533536,13528,5927
204088931,13528,5927
131287754,13528,5927
1130029874,13528,5927
16058419,13528,5927
2204132816,13528,5927
277290225,13528,5927
72396743,13528,5927
2330982241,13528,5927
2169452898,13528,5927
2250737460,13528,5927
187191638,13528,5927
782760950,13528,5927
283831944,13528,5927
359653271,13528,5927
2699611935,13528,5927
17568294,13528,5927
372495981,13528,5927
762939608,13528,5927
2331660358,13528,5927
184439776,13528,5927
2244368648,13528,5927
346936055,13528,5927
591218214,13528,5927
438919131,13528,5927
239781010,13528,5927
32534038,13528,5927
46548219,13528,5927
48017332,13528,5927
1964123138,13528,5927
2468752945,13528,5927
478152049,13528,5927
369275467,13528,5927
2981155673,13528,5927
235300414,13528,5927
86155448,13528,5927
18019145,13528,5927
34265054,13528,5927
324671245,13528,5927
2274407522,13528,5927
175644890,13528,5927
100441376,13528,5927
18690139,13528,5927
599249551,13528,5927
548108830,13528,5927
1385971099,13528,5927
115332618,13528,5927
299167679,13528,5927
592823817,13528,5927
1594054561,13528,5927
109033551,13528,5927
987436758,13528,5927
1268874000,13528,5927
853286036,13528,5927
19154573,13528,5927
612627624,13528,5927
2836759193,13528,5927
16386368,13528,5927
146100260,13528,5927
44099900,13528,5927
853967738,13528,5927
817735470,13528,5927
501460923,13528,5927
47009671,13528,5927
68218602,13528,5927
333001152,13528,5927
14460220,13528,5927
16334388,13528,5927
282222101,13528,5927
19135411,13528,5927
45138184,13528,5927
3003908155,13528,5927
479669782,13528,5927
17487139,13528,5927
2915366425,13528,5927
501511012,13528,5927
508037733,13528,5927
305263418,13528,5927
14126162,13528,5927
329151561,13528,5927
33147108,13528,5927
463469738,13528,5927
1015833313,13528,5927
491871045,13528,5927
40370649,13528,5927
2484298662,13528,5927
2681100475,13528,5927
28502056,13528,5927
318732543,13528,5927
850291392,13528,5927
578464159,13528,5927
59181269,13528,5927
2580689268,13528,5927
2867625199,13528,5927
569636463,13528,5927
2293094527,13528,5927
462405007,13528,5927
57416535,13528,5927
2254184006,13528,5927
253417675,13528,5927
466781524,13528,5927
24576419,13528,5927
246080755,13528,5927
19339312,13528,5927
1684253088,13528,5927
244672290,13528,5927
2410118990,13528,5927
285884145,13528,5927
352710732,13528,5927
2742343738,13528,5927
26920762,13528,5927
606026518,13528,5927
21721597,13528,5927
1604342022,13528,5927
21504795,13528,5927
395671435,13528,5927
492744148,13528,5927
100047632,13528,5927
17794078,13528,5927
54337673,13528,5927
255613424,13528,5927
273635007,13528,5927
134166977,13528,5927
30265169,13528,5927
2497741304,13528,5927
2990210248,13528,5927
234130208,13528,5927
2690628133,13528,5927
267429301,13528,5927
3194736110,13528,5927
39425973,13528,5927
1325628127,13528,5927
115886983,13528,5927
222929347,13528,5927
28856634,13528,5927
18888708,13528,5927
3100840611,13528,5927
282314393,13528,5927
883739953,13528,5927
1171849351,13528,5927
937063158,13528,5927
408814468,13528,5927
613234963,13528,5927
292589961,13528,5927
128951550,13528,5927
1375248936,13528,5927
288097683,13528,5927
76895000,13528,5927
571089542,13528,5927
217716435,13528,5927
33127701,13528,5927
20696181,13528,5927
310706602,13528,5927
27940828,13528,5927
141902682,13528,5927
55004229,13528,5927
241787642,13528,5927
14562882,13528,5927
34707426,13528,5927
626835496,13528,5927
379946855,13528,5927
782545010,13528,5927
335115027,13528,5927
55692097,13528,5927
20124182,13528,5927
530789394,13528,5927
2558231830,13528,5927
2315239107,13528,5927
297162274,13528,5927
1276058641,13528,5927
76543278,13528,5927
370126996,13528,5927
428422145,13528,5927
140593084,13528,5927
1601388744,13528,5927
243986513,13528,5927
84577294,13528,5927
565077492,13528,5927
408519523,13528,5927
189741715,13528,5927
28298953,13528,5927
326498454,13528,5927
554089761,13528,5927
32655812,13528,5927
2358673211,13528,5927
407813491,13528,5927
48158564,13528,5927
1363434775,13528,5927
237619353,13528,5927
1923501679,13528,5927
2901846306,13528,5927
33793029,13528,5927
23834733,13528,5927
447582588,13528,5927
409996137,13528,5927
254648520,13528,5927
349915681,13528,5927
2192796014,13528,5927
77384825,13528,5927
94027134,13528,5927
2895305777,13528,5927
177766593,13528,5927
355651722,13528,5927
581506913,13528,5927
32286028,13528,5927
2992595376,13528,5927
3127920210,13528,5927
430319926,13528,5927
69712457,13528,5927
23702635,13528,5927
2462302062,13528,5927
2387578183,13528,5927
2889271770,13528,5927
986901271,13528,5927
211256436,13528,5927
3096281712,13528,5927
47153534,13528,5927
3237197643,13528,5927
729689826,13528,5927
80225657,13528,5927
23496725,13528,5927
2886014423,13528,5927
469117950,13528,5927
137779846,13528,5927
312998158,13528,5927
733874383,13528,5927
373175447,13528,5927
586929508,13528,5927
376382125,13528,5927
64523626,13528,5927
3321981527,13528,5927
158123110,13528,5927
3174774119,13528,5927
444982549,13528,5927
283125027,13528,5927
2976727088,13528,5927
273513643,13528,5927
252988181,13528,5927
17550803,13528,5927
726590839,13528,5927
327766761,13528,5927
46491037,13528,5927
2271051273,13528,5927
357907147,13528,5927
2849585706,13528,5927
343621055,13528,5927
2382511567,13528,5927
1003010881,13528,5927
51363460,13528,5927
2904860380,13528,5927
132237959,13528,5927
1611149695,13528,5927
223902247,13528,5927
397914896,13528,5927
28989352,13528,5927
85905892,13528,5927
3257401484,13528,5927
437854084,13528,5927
715250334,13528,5927
895969123,13528,5927
196525252,13528,5927
598849445,13528,5927
91973006,13528,5927
1393996304,13528,5927
1585248656,13528,5927
252443501,13528,5927
375902085,13528,5927
259040961,13528,5927
469795245,13528,5927
260405588,13528,5927
1965889452,13528,5927
357701722,13528,5927
22602288,13528,5927
425972512,13528,5927
2543991182,13528,5927
279329362,13528,5927
846385117,13528,5927
1626543301,13528,5927
124162915,13528,5927
124581380,13528,5927
282308914,13528,5927
240200233,13528,5927
343102223,13528,5927
512047455,13528,5927
606873430,13528,5927
2328877371,13528,5927
560890012,13528,5927
3315338979,13528,5927
186759245,13528,5927
119954663,13528,5927
617395936,13528,5927
182609664,13528,5927
27374821,13528,5927
34677273,13528,5927
425472830,13528,5927
89091392,13528,5927
92825924,13528,5927
364047807,13528,5927
174218820,13528,5927
3004937761,13528,5927
308235170,13528,5927
128485677,13528,5927
116089913,13528,5927
1970470406,13528,5927
50257616,13528,5927
1575552708,13528,5927
119988404,13528,5927
415604237,13528,5927
951400423,13528,5927
376920145,13528,5927
2228215670,13528,5927
2237485516,13528,5927
1205785946,13528,5927
192804259,13528,5927
989091980,13528,5927
558368157,13528,5927
123214391,13528,5927
2785553206,13528,5927
242573667,13528,5927
2169902847,13528,5927
37810958,13528,5927
164959301,13528,5927
1218410592,13528,5927
2350941425,13528,5927
2219904109,13528,5927
289389275,13528,5927
517797050,13528,5927
3244209072,13528,5927
73032528,13528,5927
192534532,13528,5927
2977592486,13528,5927
3314872155,13528,5927
40493620,13528,5927
34119644,13528,5927
608327626,13528,5927
2999646485,13528,5927
155825062,13528,5927
597376647,13528,5927
408846128,13528,5927
2153402720,13528,5927
2675252148,13528,5927
226344613,13528,5927
2575183056,13528,5927
2742286510,13528,5927
1594299788,13528,5927
37962417,13528,5927
1700088294,13528,5927
30265506,13528,5927
286322987,13528,5927
15739043,13528,5927
1265666305,13528,5927
538425198,13528,5927
2750931372,13528,5927
635716581,13528,5927
16502450,13528,5927
330768691,13528,5927
613490603,13528,5927
3145344650,13528,5927
2747306058,13528,5927
399915052,13528,5927
1467479755,13528,5927
2207082884,13528,5927
2239612613,13528,5927
1067454601,13528,5927
24319793,13528,5927
3063438690,13528,5927
2381031446,13528,5927
3331627935,13528,5927
35124924,13528,5927
1066947536,13528,5927
748229936,13528,5927
864489534,13528,5927
68309124,13528,5927
38583123,13528,5927
73742350,13528,5927
2989087021,13528,5927
35098990,13528,5927
2912738367,13528,5927
273256549,13528,5927
405732597,13528,5927
3256392270,13528,5927
273836417,13528,5927
1965609013,13528,5927
454178115,13528,5927
829720376,13528,5927
3140021552,13528,5927
3188611670,13528,5927
3128606130,13528,5927
308382834,13528,5927
188398523,13528,5927
234546979,13528,5927
341612450,13528,5927
3246018403,13528,5927
31393760,13528,5927
1643396750,13528,5927
17015576,13528,5927
971314926,13528,5927
175163263,13528,5927
1603979245,13528,5927
72477328,13528,5927
179758441,13528,5927
354010083,13528,5927
394485124,13528,5927
316806731,13528,5927
754295334,13528,5927
1884116550,13528,5927
782643547,13528,5927
55774220,13528,5927
237094516,13528,5927
2824246547,13528,5927
1661704812,13528,5927
1877579035,13528,5927
3249421381,13528,5927
1038521438,13528,5927
705232616,13528,5927
2387833640,13528,5927
3255903559,13528,5927
90334445,13528,5927
1273710048,13528,5927
28785486,13528,5927
47052792,13528,5927
71080496,13528,5927
20078507,13528,5927
199043235,13528,5927
224317694,13528,5927
50755619,13528,5927
242416931,13528,5927
14931290,13528,5927
2485830732,13528,5927
59565371,13528,5927
421845502,13528,5927
30248430,13528,5927
724219435,13528,5927
539863097,13528,5927
2614491414,13528,5927
68570204,13528,5927
21659413,13528,5927
2545105017,13528,5927
2316219666,13528,5927
168744961,13528,5927
116899530,13528,5927
2737236203,13528,5927
194911546,13528,5927
308206506,13528,5927
86847940,13528,5927
1692174140,13528,5927
1113983916,13528,5927
9444022,13528,5927
302346908,13528,5927
413779729,13528,5927
15080202,13528,5927
18718653,13528,5927
23041310,13528,5927
24836305,13528,5927
195606562,13528,5927
504995635,13528,5927
51555454,13528,5927
750772255,13528,5927
15811625,13528,5927
467004431,13528,5927
35303202,13528,5927
23254989,13528,5927
113182685,13528,5927
18655359,13528,5927
175176750,13528,5927
47860297,13528,5927
383199544,13528,5927
292993790,13528,5927
2172817736,13528,5927
2352239719,13528,5927
33175847,13528,5927
16882122,13528,5927
112024868,13528,5927
1921895252,13528,5927
476203543,13528,5927
257916594,13528,5927
2896919970,13528,5927
11776352,13528,5927
343503831,13528,5927
87274502,13528,5927
170249134,13528,5927
289442042,13528,5927
2600071410,13528,5927
26165656,13528,5927
615209688,13528,5927
826523677,13528,5927
2726046790,13528,5927
131673241,13528,5927
11737472,13528,5927
772879106,13528,5927
28927312,13528,5927
384438102,13528,5927
24728591,13528,5927
2600977238,13528,5927
2351929224,13528,5927
49834861,13528,5927
230292140,13528,5927
24716002,13528,5927
622245693,13528,5927
1368441750,13528,5927
9721292,13528,5927
584128060,13528,5927
67446460,13528,5927
15949854,13528,5927
258232681,13528,5927
2803991564,13528,5927
66843801,13528,5927
99147876,13528,5927
1479609338,13528,5927
2549225978,13528,5927
30667379,13528,5927
52072104,13528,5927
2570525006,13528,5927
565101231,13528,5927
1319918041,13528,5927
526483021,13528,5927
95880991,13528,5927
328727996,13528,5927
234149656,13528,5927
266724401,13528,5927
1537549891,13528,5927
581811026,13528,5927
32218443,13528,5927
245194265,13528,5927
29982380,13528,5927
112045209,13528,5927
1540371678,13528,5927
171891052,13528,5927
133508903,13528,5927
2862224447,13528,5927
132748019,13528,5927
89855965,13528,5927
152569958,13528,5927
246022217,13528,5927
79805088,13528,5927
2743876916,13528,5927
1682264581,13528,5927
18657141,13528,5927
22526768,13528,5927
55420724,13528,5927
2920578731,13528,5927
308892843,13528,5927
2608603164,13528,5927
509601309,13528,5927
275426753,13528,5927
2545034534,13528,5927
2293671589,13528,5927
2346313688,13528,5927
911583960,13528,5927
144671679,13528,5927
53599208,13528,5927
1913488518,13528,5927
85380474,13528,5927
2375219413,13528,5927
63288925,13528,5927
302776003,13528,5927
2307742374,13528,5927
2884173593,13528,5927
51694917,13528,5927
2238621360,13528,5927
627043637,13528,5927
380351216,13528,5927
1403167284,13528,5927
365909539,13528,5927
982953108,13528,5927
241588187,13528,5927
25880355,13528,5927
630969251,13528,5927
19352922,13528,5927
87976147,13528,5927
905124342,13528,5927
963163164,13528,5927
54127475,13528,5927
2856577764,13528,5927
74225724,13528,5927
190301521,13528,5927
246116780,13528,5927
2816398242,13528,5927
2583496618,13528,5927
87709682,13528,5927
1104993655,13528,5927
206027100,13528,5927
2296855659,13528,5927
121929339,13528,5927
2311099490,13528,5927
69064776,13528,5927
630083752,13528,5927
417437781,13528,5927
116552555,13528,5927
47418503,13528,5927
30404326,13528,5927
110978035,13528,5927
713834046,13528,5927
1375942110,13528,5927
282620220,13528,5927
316791579,13528,5927
40460788,13528,5927
2150081382,13528,5927
1068689744,13528,5927
27704613,13528,5927
29162842,13528,5927
163892760,13528,5927
122287210,13528,5927
808104853,13528,5927
500903403,13528,5927
22949556,13528,5927
21380658,13528,5927
200918129,13528,5927
62729004,13528,5927
277330249,13528,5927
2893150080,13528,5927
365873296,13528,5927
1852091708,13528,5927
2304120956,13528,5927
25467777,13528,5927
69935800,13528,5927
2799576867,13528,5927
63668354,13528,5927
147261771,13528,5927
292951812,13528,5927
1727544571,13528,5927
895921148,13528,5927
708395731,13528,5927
126460401,13528,5927
1698104240,13528,5927
131533577,13528,5927
1225274690,13528,5927
494651530,13528,5927
762301213,13528,5927
78103709,13528,5927
19706406,13528,5927
33258439,13528,5927
338326427,13528,5927
347818308,13528,5927
2929117507,13528,5927
56704922,13528,5927
800063408,13528,5927
2572528537,13528,5927
284072652,13528,5927
789146791,13528,5927
312551423,13528,5927
43858482,13528,5927
497544629,13528,5927
220244262,13528,5927
197618479,13528,5927
81754619,13528,5927
446472003,13528,5927
71865234,13528,5927
207079579,13528,5927
184402107,13528,5927
422924224,13528,5927
2474297107,13528,5927
28104842,13528,5927
61010837,13528,5927
86791216,13528,5927
177459395,13528,5927
1850888628,13528,5927
1309047372,13528,5927
2316402711,13528,5927
215907458,13528,5927
2507702473,13528,5927
588830366,13528,5927
1333561610,13528,5927
298527477,13528,5927
775933064,13528,5927
940428680,13528,5927
1348548607,13528,5927
190991783,13528,5927
15060142,13528,5927
466982972,13528,5927
2380869690,13528,5927
241760841,13528,5927
291536737,13528,5927
30156091,13528,5927
62591883,13528,5927
18459813,13528,5927
420518127,13528,5927
57994917,13528,5927
593914550,13528,5927
2953797088,13528,5927
2171868372,13528,5927
967028106,13528,5927
258697110,13528,5927
2513272843,13528,5927
213049574,13528,5927
499958939,13528,5927
2182724641,13528,5927
2936307918,13528,5927
1316642946,13528,5927
464527931,13528,5927
2400204210,13528,5927
89374585,13528,5927
139884020,13528,5927
23234992,13528,5927
250783744,13528,5927
2442452411,13528,5927
2827542236,13528,5927
35455248,13528,5927
2439476623,13528,5927
434638813,13528,5927
788281219,13528,5927
214821797,13528,5927
490643277,13528,5927
802057369,13528,5927
274304190,13528,5927
307709007,13528,5927
1520349216,13528,5927
20097934,13528,5927
736671086,13528,5927
49609053,13528,5927
932953746,13528,5927
58744497,13528,5927
17845127,13528,5927
122847625,13528,5927
66135821,13528,5927
1372858489,13528,5927
1340092171,13528,5927
1731778092,13528,5927
282559382,13528,5927
51933295,13528,5927
2612816680,13528,5927
904790144,13528,5927
25202268,13528,5927
1318048670,13528,5927
55586960,13528,5927
531614031,13528,5927
136318331,13528,5927
467303847,13528,5927
137503927,13528,5927
2892836523,13528,5927
591762554,13528,5927
567721450,13528,5927
2942866809,13528,5927
213507233,13528,5927
436178847,13528,5927
63282267,13528,5927
51242505,13528,5927
239152773,13528,5927
200910321,13528,5927
2421495226,13528,5927
1450231483,13528,5927
1661345136,13528,5927
2275495093,13528,5927
426152166,13528,5927
2380248444,13528,5927
40411185,13528,5927
173707906,13528,5927
1279485974,13528,5927
287792445,13528,5927
52141341,13528,5927
748504909,13528,5927
2693069553,13528,5927
309133754,13528,5927
587978597,13528,5927
103635074,13528,5927
2257778721,13528,5927
477171208,13528,5927
2354950216,13528,5927
305949970,13528,5927
2207469168,13528,5927
514247188,13528,5927
17178863,13528,5927
2350295899,13528,5927
1145995544,13528,5927
109320658,13528,5927
1335203660,13528,5927
114049072,13528,5927
34929057,13528,5927
761490144,13528,5927
1062688500,13528,5927
71648776,13528,5927
293707137,13528,5927
425033892,13528,5927
57544155,13528,5927
199014512,13528,5927
53427815,13528,5927
47066924,13528,5927
97466247,13528,5927
1113177727,13528,5927
2294804946,13528,5927
174488234,13528,5927
601212474,13528,5927
381646294,13528,5927
19637685,13528,5927
620413663,13528,5927
351544823,13528,5927
32760319,13528,5927
19867953,13528,5927
34038606,13528,5927
15145073,13528,5927
391114757,13528,5927
43636826,13528,5927
165659845,13528,5927
68759486,13528,5927
1415591756,13528,5927
1584600812,13528,5927
1618870316,13528,5927
2948396698,13528,5927
41436615,13528,5927
703786909,13528,5927
177250913,13528,5927
21782956,13528,5927
19211598,13528,5927
127269866,13528,5927
529413655,13528,5927
1458133772,13528,5927
260040669,13528,5927
16365339,13528,5927
17504275,13528,5927
263896413,13528,5927
90677414,13528,5927
874214676,13528,5927
187943989,13528,5927
2922005339,13528,5927
369190431,13528,5927
551269006,13528,5927
2873834478,13528,5927
26034761,13528,5927
372880758,13528,5927
2949684844,13528,5927
18993395,13528,5927
290866551,13528,5927
2818287020,13528,5927
93909625,13528,5927
84119564,13528,5927
1291809415,13528,5927
8731312,13528,5927
